Player Id,Age,Nationality,Over All Draft,Last Name,First Name,Position,Team,GP,Goals,Assists,Points,PlusMinus,PIM,GWG,Status,Salary
8476882,23,FIN,18,Teravainen,Teuvo,LW/C/RW,CAR,81,15,27,42,-6,16,2,RFA,832500
8474052,28,CAN,132,Terry,Chris,LW/RW,MTL,14,2,2,4,-1,4,0,UFA,600000
8477447,22,CAN,26,Theodore,Shea,D,ANA,34,2,7,9,-6,28,1,RFA,832500
8470775,33,USA,183,Thompson,Nate,C,ANA,30,1,1,2,4,14,0,UFA,1700000
8476200,29,USA,,Thompson,Paul,RW,FLA,21,0,3,3,-4,22,0,UFA,575000
8476526,24,CAN,96,Thomson,Ben,LW,N.J,3,0,0,0,-4,4,0,RFA,635000
8469501,34,CAN,50,Thorburn,Chris,RW/LW,WPG,64,3,1,4,-7,95,0,UFA,1200000
8466138,38,CAN,1,Thornton,Joe,C,S.J,79,7,43,50,7,51,0,UFA,6750000
8465978,40,CAN,190,Thornton,Shawn,LW,FLA,50,2,2,4,-7,67,0,,
8476919,23,CAN,55,Tierney,Chris,C,S.J,80,11,12,23,0,6,2,RFA,700000
8479314,20,USA,6,Tkachuk,Matthew,LW,CGY,76,13,35,48,14,105,2,RFA,925000
8473604,29,CAN,3,Toews,Jonathan,C,CHI,72,21,37,58,7,35,5,UFA,13800000
8475726,25,CAN,47,Toffoli,Tyler,C/RW/LW,L.A,63,16,18,34,6,22,2,RFA,3900000
8477566,22,RUS,,Tolchinsky,Sergey,LW,CAR,2,0,1,1,0,0,0,RFA,575000
8469547,34,CAN,98,Tootoo,Jordin,RW,CHI,50,2,1,3,-6,28,0,UFA,750000
8476389,24,USA,64,Trocheck,Vincent,C/RW,FLA,82,23,31,54,-13,43,2,UFA,3750000
8474130,28,USA,89,Tropp,Corey,RW/LW,ANA,1,0,0,0,-1,0,0,UFA,600000
8476885,23,USA,9,Trouba,Jacob,D,WPG,60,8,25,33,4,54,1,RFA,2500000
8477997,23,RUS,66,Tryamkin,Nikita,D,VAN,66,2,7,9,-7,64,0,RFA,925000
8477949,21,USA,18,Tuch,Alex,RW,MIN,6,0,0,0,-3,0,0,RFA,925000
8474068,28,CAN,3,Turris,Kyle,C,OTT,78,27,28,55,-3,47,6,UFA,4000000
8476391,25,USA,66,Tynan,T.J.,C/RW,CBJ,3,0,0,0,-1,0,0,UFA,600000
8469492,34,RUS,40,Tyutin,Fedor,D,COL,69,1,12,13,-25,38,0,UFA,2000000
8470105,34,CAN,6,Upshall,Scottie,RW/LW,STL,73,10,8,18,-1,45,1,UFA,900000
8474037,28,USA,2,van Riemsdyk,James,LW,TOR,82,29,33,62,-2,37,5,UFA,5000000
8477845,26,USA,,van Riemsdyk,Trevor,D,CHI,58,5,11,16,17,29,2,RFA,750000
8471762,30,USA,97,VandeVelde,Chris,C/LW,PHI,81,6,9,15,-5,16,0,UFA,725000
8470598,33,AUT,5,Vanek,Thomas,LW/RW,DET/FLA,68,17,31,48,-5,22,2,UFA,2600000
8475321,27,CAN,147,Varone,Phil,C,OTT,7,0,0,0,-3,2,0,UFA,700000
8475222,26,FIN,106,Vatanen,Sami,D,ANA,71,3,21,24,3,30,0,UFA,5000000
8478366,23,USA,,Vatrano,Frank,C/LW,BOS,44,10,8,18,-3,14,1,RFA,792500
8480087,24,USA,,Vecchione,Mike,C/RW,PHI,2,0,0,0,-1,0,0,RFA,925000
8468535,35,CAN,55,Vermette,Antoine,C/LW,ANA,72,9,19,28,-7,42,1,UFA,1750000
8477326,25,CHE,186,Vermin,Joel,RW,T.B,18,0,3,3,2,4,0,UFA,575000
8471346,31,CAN,134,Versteeg,Kris,RW/LW,CGY,69,15,22,37,-3,46,1,UFA,950000
8476918,24,USA,66,Vesey,Jimmy,LW,NYR,80,16,11,27,-13,26,6,RFA,925000
8475223,26,CAN,96,Vey,Linden,RW/C,CGY,4,0,0,0,-2,0,0,RFA,700000
8477937,21,CAN,6,Virtanen,Jake,RW,VAN,10,0,1,1,1,2,0,RFA,925000
8471709,30,CAN,35,Vlasic,Marc-Edouard,D,S.J,75,6,22,28,4,35,2,UFA,4250000
8474161,28,CZE,7,Voracek,Jakub,RW,PHI,82,20,41,61,-24,56,3,UFA,10000000
8477944,21,CZE,13,Vrana,Jakub,LW,WSH,21,3,3,6,2,2,2,RFA,925000
8468085,36,CZE,212,Vrbata,Radim,RW,ARI,81,20,35,55,-18,16,4,UFA,1000000
8475780,26,USA,122,Wagner,Chris,C/RW,ANA,43,6,1,7,2,6,0,UFA,625000
8478027,22,SWE,97,Wallmark,Lucas,C,CAR,8,0,2,2,1,2,0,RFA,675000
8468208,37,CAN,,Ward,Joel,RW/C,S.J,78,10,19,29,-2,30,2,UFA,3275000
8474660,27,USA,95,Warsofsky,David,D,PIT,7,0,1,1,-3,6,0,UFA,575000
8475766,25,USA,18,Watson,Austin,LW,NSH,77,5,12,17,14,99,0,RFA,575000
8475738,25,CAN,70,Weal,Jordan,C/LW,PHI,23,8,4,12,5,10,1,UFA,650000
8470642,32,CAN,49,Weber,Shea,D,MTL,78,17,25,42,20,38,4,UFA,12000000
8474134,29,CHE,73,Weber,Yannick,D,NSH,73,1,7,8,1,25,1,UFA,575000
8477346,23,CAN,206,Weegar,Mackenzie,D,FLA,3,0,0,0,0,4,0,RFA,705000
8474668,29,CAN,111,Weise,Dale,RW,PHI,64,8,7,15,1,39,2,UFA,2750000
8477505,23,SWE,14,Wennberg,Alex,C,CBJ,80,13,46,59,9,21,5,RFA,925000
8478460,20,USA,8,Werenski,Zach,D,CBJ,78,11,36,47,17,14,1,RFA,925000
8471218,31,USA,5,Wheeler,Blake,RW,WPG,82,26,48,74,6,47,4,UFA,5800000
8478400,20,USA,21,White,Colin,C/D,OTT,2,0,0,0,0,0,0,RFA,925000
8473466,29,CAN,66,White,Ryan,C,ARI/MIN,65,9,7,16,-16,84,1,UFA,1000000
8475227,27,USA,100,Wideman,Chris,D,OTT,76,5,12,17,7,46,1,UFA,800000
8469770,34,CAN,241,Wideman,Dennis,D,CGY,57,5,13,18,-6,32,1,UFA,6000000
8474605,27,CAN,42,Wiercioch,Patrick,D,COL,57,4,8,12,-18,23,0,RFA,800000
8468508,36,CAN,28,Williams,Justin,RW,WSH,80,24,24,48,14,50,4,UFA,3250000
8474569,28,USA,7,Wilson,Colin,LW/C,NSH,70,12,23,35,7,18,0,UFA,4000000
8476293,25,CAN,209,Wilson,Scott,LW/C,PIT,78,8,18,26,0,32,1,RFA,590000
8476880,23,CAN,16,Wilson,Tom,RW,WSH,82,7,12,19,9,133,0,RFA,1750000
8474739,29,USA,177,Wingels,Tommy,C/RW/LW,OTT/S.J,73,7,5,12,-11,27,2,UFA,2600000
8471476,32,CAN,265,Winnik,Daniel,LW/C,WSH,72,12,13,25,15,49,3,UFA,1800000
8474722,27,USA,160,Witkowski,Luke,D,T.B,34,0,4,4,-1,39,0,UFA,575000
8477425,22,USA,100,Wood,Miles,LW,N.J,60,8,9,17,-21,86,0,RFA,925000
8476452,24,CAN,57,Wotherspoon,Tyler,D,CGY,4,0,0,0,-2,0,0,RFA,625000
8476855,24,RUS,1,Yakupov,Nail,RW/LW,STL,40,3,6,9,-3,14,0,RFA,2500000
8471735,31,USA,105,Yandle,Keith,D,FLA,82,5,36,41,-6,39,0,UFA,7500000
8478401,20,CZE,6,Zacha,Pavel,C,N.J,70,8,16,24,-17,19,2,RFA,925000
8477507,22,RUS,16,Zadorov,Nikita,D,COL,56,0,10,10,-20,73,0,RFA,832500
8479458,26,RUS,,Zaitsev,Nikita,D,TOR,82,4,32,36,-22,38,0,RFA,925000
8471233,32,CAN,20,Zajac,Travis,C,N.J,80,14,31,45,-8,33,1,UFA,6500000
8477816,25,USA,,Zalewski,Michael,LW/C,VAN,1,0,0,0,-1,0,0,RFA,632500
8468083,37,SWE,210,Zetterberg,Henrik,LW/C,DET,82,17,51,68,15,22,0,UFA,7500000
8476459,24,SWE,6,Zibanejad,Mika,C/RW,NYR,56,14,23,37,9,16,2,RFA,3250000
8476158,30,CAN,,Zolnierczyk,Harry,LW,NSH,24,2,2,4,-2,10,0,UFA,575000
8475692,30,NOR,,Zuccarello,Mats,RW/C/LW,NYR,80,15,44,59,15,26,3,UFA,4500000
8475722,25,USA,59,Zucker,Jason,LW/RW,MIN,79,22,25,47,34,30,3,RFA,2000000
8477458,22,RUS,37,Zykov,Valentin,LW,CAR,2,1,0,1,1,0,0,RFA,727500
